Date,City,Country,AQI,PM2.5 (µg/m³),PM10 (µg/m³),NO2 (ppb),SO2 (ppb),CO (ppm),O3 (ppb),Temperature (°C),Humidity (%),Wind Speed (m/s)
2024-09-25,São Paulo,Brazil,88,199.1,179.3,81.9,48.5,2.62,106.6,11.9,21,3.1
2024-09-25,Cairo,Egypt,229,52.8,34.5,52.0,31.2,7.12,174.4,25.5,58,6.9
2024-09-26,New York,USA,250,240.4,67.1,20.1,49.6,5.8,192.5,-1.6,75,2.3
2024-09-26,Los Angeles,USA,94,157.4,125.5,39.0,35.8,0.16,26.1,29.5,66,9.7
2024-09-26,Delhi,India,150,198.9,258.3,24.0,23.4,5.5,187.6,9.7,72,5.3
2024-09-26,Paris,France,267,67.7,177.8,96.4,29.3,0.89,68.4,1.2,88,14.4
2024-09-26,São Paulo,Brazil,260,15.7,244.8,40.8,7.2,6.25,27.6,25.2,71,14.5
2024-09-26,Cairo,Egypt,278,211.7,83.5,36.0,36.6,7.51,126.9,9.7,50,8.1
2024-09-27,New York,USA,85,89.3,124.1,32.9,2.1,4.21,140.5,-9.0,38,1.9
2024-09-27,Los Angeles,USA,79,91.7,290.8,50.8,12.4,5.12,165.8,-6.3,36,9.8
2024-09-27,Delhi,India,48,62.8,273.4,21.7,34.9,3.69,35.0,18.4,13,4.1
2024-09-27,Paris,France,91,11.5,167.7,30.7,24.3,5.83,139.4,7.4,73,9.4
2024-09-27,São Paulo,Brazil,281,192.1,213.2,86.4,48.2,1.6,181.3,38.4,87,0.7
2024-09-27,Cairo,Egypt,139,108.7,208.5,94.1,7.2,5.68,149.7,27.8,61,11.5
2024-09-28,New York,USA,131,234.5,211.5,61.2,17.8,9.19,132.2,0.3,78,8.3
2024-09-28,Los Angeles,USA,61,90.9,129.7,10.8,20.4,4.68,32.7,0.9,49,2.0
2024-09-28,Delhi,India,184,120.4,22.0,79.5,40.2,6.4,147.6,20.1,40,8.8
2024-09-28,Paris,France,47,57.6,286.9,57.8,18.2,0.68,100.6,6.7,36,10.5
2024-09-28,São Paulo,Brazil,298,183.3,121.2,16.5,38.4,0.13,130.2,26.0,86,10.5
2024-09-28,Cairo,Egypt,106,130.3,13.1,99.1,11.1,4.6,165.6,34.3,45,13.0
2024-09-29,New York,USA,241,244.0,119.0,47.4,34.0,1.84,165.4,31.2,76,5.7
2024-09-29,Los Angeles,USA,189,106.4,108.6,68.5,9.0,5.08,85.8,6.8,77,13.3
2024-09-29,Delhi,India,295,35.6,227.6,59.1,35.9,9.8,22.2,17.2,53,12.7
2024-09-29,Paris,France,270,156.2,42.9,55.1,23.6,3.39,146.4,13.8,52,5.5
2024-09-29,São Paulo,Brazil,133,66.9,179.6,70.5,24.6,7.54,99.9,0.3,90,12.2
2024-09-29,Cairo,Egypt,90,177.5,63.6,64.7,21.9,7.07,72.1,33.8,65,10.9
2024-09-30,New York,USA,259,135.2,79.1,86.7,41.6,1.57,144.0,-1.4,64,10.4
2024-09-30,Los Angeles,USA,56,182.6,114.8,76.7,22.4,9.25,90.8,21.0,90,9.8
2024-09-30,Delhi,India,120,21.5,80.5,7.2,37.8,1.39,11.1,17.3,21,7.0
2024-09-30,Paris,France,213,52.3,280.8,12.2,33.5,1.7,137.5,37.3,56,13.5
2024-09-30,São Paulo,Brazil,190,9.4,268.2,64.9,29.7,3.72,111.9,23.1,69,4.6
2024-09-30,Cairo,Egypt,164,185.1,84.0,17.3,30.8,8.31,71.8,18.8,36,11.1
2024-10-01,New York,USA,218,68.1,291.8,53.9,21.1,8.57,120.2,36.5,70,11.4
2024-10-01,Los Angeles,USA,255,193.2,250.2,39.4,29.2,6.71,160.0,37.0,40,6.8
2024-10-01,Delhi,India,134,172.3,27.5,52.5,16.6,1.06,95.4,-8.1,22,11.2
2024-10-01,Paris,France,234,227.8,110.1,30.9,17.1,5.4,118.1,30.2,23,4.7
2024-10-01,São Paulo,Brazil,192,242.6,282.8,99.6,9.9,3.19,165.8,13.6,66,12.5
2024-10-01,Cairo,Egypt,263,227.4,84.5,23.8,4.1,2.66,193.9,11.9,86,9.6
2024-10-02,New York,USA,267,46.5,47.4,93.0,15.4,3.9,146.5,3.3,40,9.1
2024-10-02,Los Angeles,USA,127,237.4,159.3,84.4,36.9,1.94,149.3,2.4,44,5.1
2024-10-02,Delhi,India,194,56.0,146.1,62.3,42.1,1.6,109.8,7.6,55,2.7
2024-10-02,Paris,France,58,138.5,58.9,17.9,16.9,1.9,104.1,4.9,48,6.1
2024-10-02,São Paulo,Brazil,245,12.2,191.5,45.8,4.6,1.86,160.7,22.8,30,10.5
2024-10-02,Cairo,Egypt,271,166.1,178.7,80.5,9.0,4.91,23.3,-2.2,26,7.7
2024-10-03,New York,USA,294,40.3,76.4,65.6,27.5,9.55,21.4,26.7,22,9.9
2024-10-03,Los Angeles,USA,282,179.1,177.1,45.4,42.5,2.42,24.3,-5.8,73,4.7
2024-10-03,Delhi,India,209,58.2,57.2,51.5,49.8,4.38,30.3,35.0,48,6.0
2024-10-03,Paris,France,292,230.0,297.1,16.3,45.2,0.52,94.2,37.7,11,11.2
2024-10-03,São Paulo,Brazil,63,164.2,222.1,24.8,31.9,9.97,175.3,11.7,16,8.4
2024-10-03,Cairo,Egypt,134,166.8,259.1,89.5,39.5,3.75,111.3,18.3,59,14.9
2024-10-04,New York,USA,117,202.2,234.8,95.4,5.1,1.15,25.1,18.5,73,12.9
2024-10-04,Los Angeles,USA,137,199.9,248.2,60.4,3.0,3.26,117.4,-0.1,76,3.8
2024-10-04,Delhi,India,103,27.2,110.1,78.2,31.0,6.13,111.3,7.3,19,1.6
2024-10-04,Paris,France,210,9.6,154.0,11.5,15.3,3.29,38.0,32.0,37,6.0
2024-10-04,São Paulo,Brazil,218,208.1,43.2,87.3,6.9,3.46,12.6,30.9,42,9.3
2024-10-04,Cairo,Egypt,177,189.0,236.9,31.8,22.4,4.75,199.3,7.4,63,1.0
2024-10-05,New York,USA,77,77.2,236.0,79.8,44.2,8.56,88.1,-9.6,43,12.1
2024-10-05,Los Angeles,USA,96,126.9,144.5,50.4,23.0,6.22,163.9,33.2,50,9.1
2024-10-05,Delhi,India,220,69.5,82.7,96.6,16.1,0.39,40.0,12.1,30,15.0
2024-10-05,Paris,France,111,84.8,20.0,92.2,11.7,2.08,21.7,6.9,82,3.4
2024-10-05,São Paulo,Brazil,233,150.6,241.6,98.1,39.3,5.63,81.2,-3.6,83,7.3
2024-10-05,Cairo,Egypt,205,87.5,19.6,58.5,33.6,8.98,119.8,-1.9,34,3.3
2024-10-06,New York,USA,177,83.1,176.2,34.3,23.8,7.32,24.7,39.8,11,10.0
2024-10-06,Los Angeles,USA,67,137.2,38.8,96.5,50.0,6.35,198.5,37.7,42,15.0
2024-10-06,Delhi,India,214,131.5,91.1,15.4,18.2,0.68,134.3,12.5,70,12.4
2024-10-06,Paris,France,211,28.5,224.3,70.1,28.9,6.22,15.2,-3.2,86,8.4
2024-10-06,São Paulo,Brazil,269,97.2,212.8,23.9,48.0,9.83,48.9,5.3,23,14.9
2024-10-06,Cairo,Egypt,270,59.8,109.8,83.3,28.6,0.58,168.3,9.0,65,7.2
2024-10-07,New York,USA,278,108.4,217.1,97.1,37.0,1.41,143.6,-2.6,72,0.9
2024-10-07,Los Angeles,USA,150,222.1,152.0,54.4,16.7,7.84,173.6,17.6,48,1.2
2024-10-07,Delhi,India,39,166.3,115.2,20.6,34.0,8.45,82.8,4.9,36,1.6
2024-10-07,Paris,France,240,229.0,281.8,28.0,8.0,5.17,34.1,5.2,22,6.6
2024-10-07,São Paulo,Brazil,296,88.9,57.1,12.7,15.4,8.35,82.7,20.2,13,14.3
2024-10-07,Cairo,Egypt,249,97.7,197.4,91.5,45.8,1.02,119.4,25.1,65,13.3
2024-10-08,New York,USA,268,45.4,147.8,78.2,39.3,4.24,132.4,19.1,79,10.4
2024-10-08,Los Angeles,USA,46,5.3,86.0,17.9,39.5,3.12,55.3,32.4,75,12.3
2024-10-08,Delhi,India,85,91.5,167.0,26.5,48.4,1.02,46.3,31.9,36,9.3
2024-10-08,Paris,France,120,112.5,200.4,13.5,25.0,5.24,15.6,-8.3,86,8.7
2024-10-08,São Paulo,Brazil,259,215.6,273.3,91.0,47.5,3.21,15.4,11.7,65,8.9
2024-10-08,Cairo,Egypt,208,25.0,280.3,30.2,42.2,3.69,86.4,28.5,46,12.4
2024-10-09,New York,USA,212,211.7,231.5,27.6,12.2,6.79,170.6,-6.5,17,11.8
2024-10-09,Los Angeles,USA,214,135.7,205.7,94.9,18.9,1.07,30.9,33.8,19,4.3
2024-10-09,Delhi,India,145,18.4,60.7,30.8,32.0,3.18,13.7,13.4,18,5.8
2024-10-09,Paris,France,216,34.8,153.9,19.5,11.8,7.41,90.5,16.5,24,13.0
2024-10-09,São Paulo,Brazil,236,16.7,87.2,16.0,30.2,9.48,147.9,17.2,33,0.8
2024-10-09,Cairo,Egypt,266,39.4,183.6,64.2,41.8,7.23,123.0,-9.5,32,10.3
2024-10-10,New York,USA,81,133.0,149.7,88.5,4.0,3.67,100.4,12.7,67,7.6
2024-10-10,Los Angeles,USA,90,56.0,120.1,33.8,8.4,3.0,109.1,39.1,11,12.2
2024-10-10,Delhi,India,294,194.8,268.2,76.9,45.8,9.34,43.5,31.4,39,13.5
2024-10-10,Paris,France,174,227.2,168.4,91.9,24.4,3.86,124.1,2.3,64,11.1
2024-10-10,São Paulo,Brazil,49,17.0,174.8,85.2,40.9,5.38,56.6,34.5,12,9.1
2024-10-10,Cairo,Egypt,40,138.7,160.8,7.1,44.0,3.45,51.2,12.4,29,7.0
2024-10-11,New York,USA,125,210.1,83.1,76.8,34.2,8.71,68.1,34.0,51,11.7
2024-10-11,Los Angeles,USA,53,38.0,153.9,45.5,49.3,0.88,172.4,31.1,34,6.8
2024-10-11,Delhi,India,162,188.0,123.4,24.1,40.8,6.5,183.2,14.4,65,5.0
2024-10-11,Paris,France,257,229.5,168.4,56.8,8.9,8.64,199.6,26.7,22,3.9
2024-10-11,São Paulo,Brazil,290,97.2,230.0,30.8,21.2,7.86,37.6,9.3,62,5.0
2024-10-11,Cairo,Egypt,99,227.1,93.1,54.1,14.3,5.98,113.7,14.0,41,7.8
2024-10-12,New York,USA,206,202.6,104.1,16.8,38.2,0.12,115.8,37.9,19,10.0
2024-10-12,Los Angeles,USA,107,80.4,120.6,32.6,7.3,3.55,45.7,17.2,60,6.5
2024-10-12,Delhi,India,96,28.7,82.8,14.4,19.0,7.88,192.9,-0.5,60,1.1
2024-10-12,Paris,France,188,211.2,140.2,61.7,24.0,9.48,164.5,19.8,86,5.1
2024-10-12,São Paulo,Brazil,199,5.1,155.1,43.6,33.3,6.16,99.2,23.9,84,1.1
2024-10-12,Cairo,Egypt,180,168.2,78.0,94.7,13.4,1.51,171.3,-4.8,85,9.6
2024-10-13,New York,USA,169,154.7,97.1,27.8,25.2,8.99,164.9,16.8,40,3.2
2024-10-13,Los Angeles,USA,42,245.1,101.5,55.1,26.9,7.31,29.2,12.3,33,2.0
2024-10-13,Delhi,India,224,48.8,129.3,8.0,2.7,6.11,199.7,-0.3,32,10.4
2024-10-13,Paris,France,229,108.1,24.1,60.7,45.7,0.81,123.5,7.2,54,13.0
2024-10-13,São Paulo,Brazil,114,122.3,215.3,73.1,21.0,6.75,122.4,-9.8,15,14.6
2024-10-13,Cairo,Egypt,100,43.3,117.4,85.3,45.0,8.61,75.4,7.8,39,4.2
2024-10-14,New York,USA,186,199.8,119.2,26.6,46.7,8.61,78.6,11.5,34,7.3
2024-10-14,Los Angeles,USA,97,208.2,282.7,24.1,30.6,6.78,76.3,16.2,86,1.2
2024-10-14,Delhi,India,188,127.5,130.7,17.6,46.9,3.45,186.5,22.5,26,5.6
2024-10-14,Paris,France,179,61.5,17.5,59.6,12.6,4.36,46.4,20.7,45,0.9
2024-10-14,São Paulo,Brazil,71,114.1,95.0,95.3,17.9,1.5,24.3,39.0,30,2.7
2024-10-14,Cairo,Egypt,143,77.2,143.9,72.3,39.1,2.26,140.9,36.5,49,1.6
2024-10-15,New York,USA,79,137.4,273.6,56.0,36.8,1.04,62.3,29.2,53,9.9
2024-10-15,Los Angeles,USA,246,180.6,19.8,79.3,9.1,9.59,17.0,37.5,26,12.5
2024-10-15,Delhi,India,54,140.0,266.0,67.5,46.7,9.45,62.4,26.5,10,3.0
2024-10-15,Paris,France,269,137.3,267.2,9.8,22.6,5.07,144.2,24.6,25,8.4
2024-10-15,São Paulo,Brazil,97,19.3,22.2,17.7,43.2,8.2,78.9,28.3,75,4.5
2024-10-15,Cairo,Egypt,229,190.7,190.1,23.8,45.8,9.34,183.5,6.0,65,1.2
2024-10-16,New York,USA,30,35.2,267.2,56.5,39.1,3.88,102.4,1.3,32,7.7
2024-10-16,Los Angeles,USA,159,151.0,31.7,46.8,25.7,1.43,72.9,17.2,71,0.5
2024-10-16,Delhi,India,288,131.2,27.6,49.4,8.7,8.94,187.1,7.6,73,6.6
2024-10-16,Paris,France,32,159.8,99.9,66.8,39.2,0.42,18.2,32.3,22,4.3
2024-10-16,São Paulo,Brazil,266,59.8,28.1,68.4,22.4,1.91,24.1,28.5,14,12.7
2024-10-16,Cairo,Egypt,106,44.5,11.7,55.3,11.5,1.16,168.9,14.8,70,3.1
2024-10-17,New York,USA,230,76.7,88.5,85.4,20.9,3.64,156.4,11.4,34,8.5
2024-10-17,Los Angeles,USA,242,221.2,166.0,59.0,48.0,7.57,197.4,11.7,82,2.6
2024-10-17,Delhi,India,166,123.5,70.8,90.2,37.7,4.82,89.2,-4.3,58,4.5
2024-10-17,Paris,France,188,187.1,241.8,81.6,11.8,1.0,89.0,12.8,19,3.2
2024-10-17,São Paulo,Brazil,134,82.8,56.0,79.6,3.5,8.24,88.9,-3.3,27,1.0
2024-10-17,Cairo,Egypt,100,186.1,247.8,31.2,33.1,2.59,98.1,39.5,80,7.7
2024-10-18,New York,USA,78,163.7,237.1,87.6,2.8,9.84,25.3,2.7,73,3.8
2024-10-18,Los Angeles,USA,54,242.7,203.4,29.4,17.0,6.85,28.0,33.9,11,11.4
2024-10-18,Delhi,India,186,93.8,16.8,12.8,27.3,5.97,192.0,14.5,45,1.7
2024-10-18,Paris,France,259,54.5,18.3,30.1,13.8,1.88,71.6,-5.5,85,14.9
2024-10-18,São Paulo,Brazil,103,28.9,230.1,88.8,47.2,8.41,168.1,9.1,11,1.3
2024-10-18,Cairo,Egypt,110,154.1,50.0,53.8,16.5,2.55,128.2,32.7,47,6.9
2024-10-19,New York,USA,132,169.7,199.6,43.9,8.4,4.4,21.9,24.0,84,10.2
2024-10-19,Los Angeles,USA,209,112.4,193.5,72.3,31.4,3.83,124.1,38.2,51,6.8
2024-10-19,Delhi,India,287,88.6,249.5,77.9,33.3,7.31,159.3,30.1,20,4.7
2024-10-19,Paris,France,267,86.9,141.6,50.6,37.1,2.19,80.0,-6.2,37,0.5
2024-10-19,São Paulo,Brazil,78,9.5,244.2,53.8,38.6,7.45,143.3,-2.9,78,14.1
2024-10-19,Cairo,Egypt,252,141.4,162.1,47.1,30.6,0.65,75.7,17.6,11,14.6
2024-10-20,New York,USA,67,78.4,216.9,6.6,4.0,6.46,112.3,11.4,39,9.3
2024-10-20,Los Angeles,USA,152,82.1,28.0,33.2,40.3,1.47,57.6,33.2,38,10.6
2024-10-20,Delhi,India,153,248.7,33.3,40.1,28.7,3.01,47.8,33.2,14,2.4
2024-10-20,Paris,France,103,86.1,227.6,35.2,17.2,5.53,17.7,-1.8,74,10.3
2024-10-20,São Paulo,Brazil,247,5.6,295.0,58.4,22.8,0.3,28.3,39.4,31,7.2
2024-10-20,Cairo,Egypt,298,29.4,59.2,20.9,18.7,4.97,126.8,20.1,22,14.8
2024-10-21,New York,USA,216,191.4,18.5,52.8,30.7,2.15,193.3,24.2,50,3.3
2024-10-21,Los Angeles,USA,262,154.0,190.7,91.9,23.4,4.72,74.7,23.9,89,2.0
2024-10-21,Delhi,India,78,114.8,282.1,82.2,48.1,3.55,196.3,2.6,42,13.2
2024-10-21,Paris,France,85,13.5,264.2,37.7,5.4,2.48,61.3,18.9,25,13.8
2024-10-21,São Paulo,Brazil,201,98.2,135.2,47.5,11.4,3.93,44.9,32.0,52,7.0
2024-10-21,Cairo,Egypt,72,222.8,16.4,67.2,19.5,3.39,191.4,18.9,55,9.5
2024-10-22,New York,USA,154,33.4,170.5,40.5,11.0,3.21,63.8,17.2,42,12.1
2024-10-22,Los Angeles,USA,48,112.4,203.2,42.5,28.2,7.76,191.0,27.1,71,1.9
2024-10-22,Delhi,India,233,135.6,152.7,23.3,31.0,4.79,169.1,21.8,70,14.3
2024-10-22,Paris,France,67,114.5,108.4,15.1,11.9,3.29,199.2,20.6,32,7.5
2024-10-22,São Paulo,Brazil,50,224.0,193.6,18.4,48.5,7.84,198.4,24.1,48,8.8
2024-10-22,Cairo,Egypt,66,93.0,112.9,99.3,14.0,1.88,124.1,26.6,69,11.8
2024-10-23,New York,USA,217,198.2,95.5,11.6,24.5,9.83,170.0,6.4,71,4.6
2024-10-23,Los Angeles,USA,233,6.2,120.0,35.1,35.8,4.98,127.8,8.5,30,1.2
2024-10-23,Delhi,India,114,100.2,264.7,55.1,9.5,5.33,124.5,-0.7,32,14.9
2024-10-23,Paris,France,295,16.2,254.3,57.2,39.0,9.4,85.0,10.9,56,4.0
2024-10-23,São Paulo,Brazil,163,44.3,60.6,17.3,43.6,9.6,158.6,0.2,35,11.6
2024-10-23,Cairo,Egypt,171,64.6,226.2,68.7,13.9,9.15,23.8,37.6,81,9.4
2024-10-24,New York,USA,55,108.1,51.1,71.7,38.0,7.18,139.9,31.7,35,8.0
2024-10-24,Los Angeles,USA,42,55.2,224.3,71.1,35.1,8.59,30.6,25.0,52,10.0
2024-10-24,Delhi,India,88,64.4,260.6,33.7,16.1,5.13,187.4,34.0,27,13.4
2024-10-24,Paris,France,43,42.6,280.7,23.6,5.7,3.11,77.8,11.2,13,10.3
2024-10-24,São Paulo,Brazil,87,176.6,88.6,51.8,44.0,9.71,197.5,31.8,12,5.4
2024-10-24,Cairo,Egypt,192,91.9,24.6,10.0,20.2,2.59,125.1,28.7,73,4.0
2024-10-25,New York,USA,239,102.6,265.5,65.4,49.9,3.41,134.1,9.1,70,4.0
2024-10-25,Los Angeles,USA,38,6.0,205.7,96.4,30.4,7.12,194.4,-6.7,81,3.8
2024-10-25,Delhi,India,155,15.6,130.7,27.7,9.8,8.22,135.8,5.8,61,8.5
2024-10-25,Paris,France,182,186.9,220.9,63.6,49.3,8.43,168.2,24.5,46,14.6
2024-10-25,São Paulo,Brazil,251,239.6,228.1,56.4,29.5,1.21,30.8,11.5,79,8.4
2024-10-25,Cairo,Egypt,149,72.7,58.0,96.0,13.6,5.42,41.2,17.6,39,8.4
2024-10-26,New York,USA,49,215.8,64.4,57.2,48.3,9.92,175.0,33.0,61,4.5
2024-10-26,Los Angeles,USA,285,111.8,104.6,18.0,22.1,5.44,65.1,-7.1,88,3.5
2024-10-26,Delhi,India,223,24.8,115.2,65.6,20.2,2.17,30.0,6.1,46,9.4
2024-10-26,Paris,France,59,102.7,161.9,55.2,26.5,6.4,92.9,39.0,37,5.1
2024-10-26,São Paulo,Brazil,118,160.8,14.3,96.8,48.3,3.15,55.7,9.3,11,8.8
2024-10-26,Cairo,Egypt,75,176.6,23.0,28.8,3.9,4.81,186.1,20.8,60,11.1
2024-10-27,New York,USA,63,198.8,150.0,98.1,16.6,3.49,196.3,-2.3,37,1.0
2024-10-27,Los Angeles,USA,276,231.3,59.9,20.7,30.4,5.45,160.6,16.7,88,11.0
2024-10-27,Delhi,India,122,191.1,224.8,37.4,24.0,1.31,135.1,13.7,17,3.3
2024-10-27,Paris,France,259,38.6,223.6,65.4,44.3,1.65,66.7,11.8,45,13.3
2024-10-27,São Paulo,Brazil,218,219.5,142.5,21.8,17.8,1.44,63.7,39.0,62,6.8
2024-10-27,Cairo,Egypt,137,106.1,262.0,65.0,44.2,8.63,59.4,24.1,18,8.7
2024-10-28,New York,USA,107,75.2,294.3,27.7,12.0,5.54,36.2,18.3,20,14.0
2024-10-28,Los Angeles,USA,238,64.3,199.0,52.0,6.5,5.94,157.6,17.3,31,1.3
2024-10-28,Delhi,India,107,129.5,196.6,65.8,30.2,8.31,157.3,2.2,43,13.1
2024-10-28,Paris,France,107,199.7,82.9,43.6,29.0,4.29,90.1,28.2,49,0.6
2024-10-28,São Paulo,Brazil,50,64.9,163.6,36.0,11.2,8.86,68.5,4.9,75,10.9
2024-10-28,Cairo,Egypt,236,190.4,53.3,69.7,45.0,0.75,47.6,-1.3,29,3.6
2024-10-29,New York,USA,155,114.3,117.3,35.1,9.0,2.75,191.1,13.5,59,1.1
2024-10-29,Los Angeles,USA,132,211.2,187.0,76.9,40.3,8.71,154.5,-1.9,71,13.3
2024-10-29,Delhi,India,183,240.6,68.5,9.6,10.4,6.25,19.0,32.9,42,14.0
2024-10-29,Paris,France,112,120.2,280.9,97.0,28.0,5.27,138.2,36.5,28,12.8
2024-10-29,São Paulo,Brazil,232,116.9,271.9,99.5,44.2,4.4,166.0,6.8,81,14.6
2024-10-29,Cairo,Egypt,235,137.5,43.6,89.1,8.1,6.78,34.3,16.7,72,0.6
2024-10-30,New York,USA,72,156.5,298.0,27.2,41.6,9.05,46.8,32.5,76,2.0
2024-10-30,Los Angeles,USA,216,215.6,202.1,42.8,27.1,0.89,78.9,-7.0,15,5.8
2024-10-30,Delhi,India,40,158.0,146.7,87.6,35.0,8.25,34.4,18.6,47,10.7
2024-10-30,Paris,France,137,34.0,53.6,69.2,47.1,0.6,159.2,-7.0,48,10.0
2024-10-30,São Paulo,Brazil,76,62.0,202.4,50.2,21.1,3.22,133.5,13.5,78,11.5
2024-10-30,Cairo,Egypt,166,39.0,195.3,44.8,7.3,9.4,174.7,6.4,36,1.0
2024-10-31,New York,USA,107,48.0,15.4,58.4,21.5,9.51,193.3,21.5,26,9.8
2024-10-31,Los Angeles,USA,81,40.8,56.4,49.2,29.1,7.34,149.5,13.2,21,4.9
2024-10-31,Delhi,India,274,15.6,34.3,77.7,20.0,3.97,62.0,-3.6,61,1.1
2024-10-31,Paris,France,140,48.6,245.7,30.4,41.6,3.09,130.9,28.2,18,12.1
2024-10-31,São Paulo,Brazil,119,219.4,207.6,78.5,44.9,3.88,52.7,-5.8,46,14.5
2024-10-31,Cairo,Egypt,299,79.4,138.9,15.7,45.3,9.02,11.2,11.8,45,12.6
2024-11-01,New York,USA,237,93.9,72.5,35.8,6.4,6.56,48.1,3.7,21,1.8
2024-11-01,Los Angeles,USA,263,75.0,19.5,96.2,42.9,2.78,86.4,15.5,65,10.1
2024-11-01,Delhi,India,112,196.3,164.6,50.3,26.6,2.32,82.6,28.3,41,6.2
2024-11-01,Paris,France,259,29.3,297.9,42.1,15.3,8.07,34.7,19.2,43,1.9
2024-11-01,São Paulo,Brazil,149,115.2,297.9,7.6,40.7,4.07,79.1,26.6,51,10.7
2024-11-01,Cairo,Egypt,74,58.4,74.2,9.9,41.8,8.04,33.8,33.9,76,5.6
2024-11-02,New York,USA,254,82.3,259.9,64.3,22.3,7.87,144.3,14.4,83,14.1
2024-11-02,Los Angeles,USA,40,60.3,204.9,70.6,27.3,2.18,120.6,-8.1,64,12.0
2024-11-02,Delhi,India,84,179.7,88.1,35.4,48.0,5.25,105.8,24.8,16,7.9
2024-11-02,Paris,France,192,72.6,109.6,83.7,46.8,5.27,136.6,9.9,47,11.0
2024-11-02,São Paulo,Brazil,74,181.3,300.0,65.8,15.4,9.91,50.5,10.3,33,5.9
2024-11-02,Cairo,Egypt,201,91.6,288.4,25.9,12.2,0.13,28.2,16.3,72,8.7
2024-11-03,New York,USA,39,16.3,208.0,79.3,45.4,9.54,94.8,12.5,79,11.7
2024-11-03,Los Angeles,USA,127,226.7,277.5,43.8,26.0,9.16,56.2,29.8,54,14.4
2024-11-03,Delhi,India,175,198.6,230.7,82.9,18.6,6.36,59.5,11.5,45,1.7
2024-11-03,Paris,France,279,183.3,182.5,90.9,43.5,2.9,56.6,19.0,75,3.2
2024-11-03,São Paulo,Brazil,281,28.5,241.1,84.1,40.8,9.12,127.8,23.7,69,8.5
2024-11-03,Cairo,Egypt,183,112.5,98.7,97.1,22.3,5.74,134.9,8.8,18,4.4
2024-11-04,New York,USA,296,129.9,206.6,49.4,24.6,8.78,57.3,26.8,68,1.6
2024-11-04,Los Angeles,USA,50,129.3,221.4,99.7,7.8,7.29,136.2,-1.9,75,2.6
2024-11-04,Delhi,India,145,10.0,154.2,17.7,23.8,5.2,55.2,30.5,74,10.2
2024-11-04,Paris,France,251,188.4,194.7,86.7,36.1,3.79,175.7,-5.1,14,3.8
2024-11-04,São Paulo,Brazil,233,102.0,294.3,6.1,8.3,0.25,68.2,23.1,72,1.4
2024-11-04,Cairo,Egypt,105,11.6,279.6,45.9,40.7,5.14,119.2,28.7,44,6.7
2024-11-05,New York,USA,34,194.8,269.6,97.0,2.3,0.11,109.1,5.0,63,7.1
2024-11-05,Los Angeles,USA,219,211.0,144.9,46.6,40.5,9.27,170.6,37.8,18,11.7
2024-11-05,Delhi,India,295,168.4,235.5,32.1,18.0,5.72,127.4,-8.2,78,2.4
2024-11-05,Paris,France,277,241.2,237.0,51.0,22.9,3.84,71.2,-4.2,83,2.3
2024-11-05,São Paulo,Brazil,42,79.6,293.0,43.6,22.8,7.88,140.1,27.0,17,4.3
2024-11-05,Cairo,Egypt,30,91.9,34.2,46.8,44.5,8.49,159.7,39.8,39,7.9
2024-11-06,New York,USA,240,188.4,67.0,58.2,28.8,1.89,63.7,9.7,63,14.8
2024-11-06,Los Angeles,USA,271,215.8,97.2,40.6,44.2,9.59,52.8,-3.8,15,10.3
2024-11-06,Delhi,India,83,67.5,34.3,39.9,18.6,3.39,65.8,12.0,44,14.8
2024-11-06,Paris,France,280,234.7,73.3,89.1,2.4,7.91,55.2,30.2,31,9.0
2024-11-06,São Paulo,Brazil,46,88.8,71.7,29.3,43.2,4.04,140.4,14.3,84,2.0
2024-11-06,Cairo,Egypt,36,5.3,298.7,30.2,39.6,9.06,103.5,36.7,40,4.7
2024-11-07,New York,USA,253,240.4,185.5,90.2,7.5,1.58,129.7,11.1,24,7.2
2024-11-07,Los Angeles,USA,56,201.9,139.8,33.0,7.7,6.02,27.1,4.0,31,11.8
2024-11-07,Delhi,India,234,244.3,270.1,50.4,37.1,1.42,28.5,-5.6,42,0.6
2024-11-07,Paris,France,114,86.6,221.5,47.5,49.2,8.48,105.2,14.5,77,13.2
2024-11-07,São Paulo,Brazil,143,76.6,297.4,46.0,48.5,8.86,162.6,4.5,42,7.8
2024-11-07,Cairo,Egypt,89,230.9,103.3,51.4,32.6,4.52,60.9,11.9,19,4.5
2024-11-08,New York,USA,118,48.4,158.5,51.9,40.6,2.22,65.1,-0.7,38,2.5
2024-11-08,Los Angeles,USA,112,197.3,80.4,63.2,16.5,3.84,17.3,27.3,76,14.0
2024-11-08,Delhi,India,39,37.1,128.9,83.9,43.0,2.69,142.2,18.0,58,1.9
2024-11-08,Paris,France,248,202.9,84.2,67.5,23.7,2.7,113.5,-4.7,40,0.9
2024-11-08,São Paulo,Brazil,135,231.4,100.8,28.8,40.1,6.55,54.2,4.9,27,5.2
2024-11-08,Cairo,Egypt,279,188.1,49.8,19.4,37.1,6.38,138.6,31.2,28,1.1
2024-11-09,New York,USA,30,96.4,278.5,66.9,10.9,4.89,145.9,-7.0,57,6.7
2024-11-09,Los Angeles,USA,200,216.7,41.8,38.4,42.8,4.58,70.5,14.3,89,1.8
2024-11-09,Delhi,India,40,231.8,237.7,27.7,49.1,4.77,162.3,-3.3,33,9.4
